,symbol_income,asOfDate_income,periodType_income,currencyCode_income,BasicAverageShares,BasicEPS,CostOfRevenue,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherIncomeExpense,OtherNonOperatingIncomeExpenses,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,ResearchAndDevelopment,SellingGeneralAndAdministration,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalRevenue,Year,symbol_balance,asOfDate_balance,periodType_balance,currencyCode_balance,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommercialPaper,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredLiabilities,CurrentDeferredRevenue,CurrentLiabilities,GainsLossesNotAffectingRetainedEarnings,GrossPPE,IncomeTaxPayable,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsAndAdvances,LandAndImprovements,Leases,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,MachineryFurnitureEquipment,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredTaxesAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentBorrowings,OtherCurrentLiabilities,OtherEquityAdjustments,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PayablesAndAccruedExpenses,Properties,Receivables,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkingCapital,symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,CashFlowFromContinuingFinancingActivities,CashFlowFromContinuingInvestingActivities,CashFlowFromContinuingOperatingActivities,ChangeInAccountPayable,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInOtherWorkingCapital,ChangeInPayable,ChangeInPayablesAndAccruedExpense,ChangeInReceivables,ChangeInWorkingCapital,ChangesInAccountReceivables,ChangesInCash,CommonStockDividendPaid,CommonStockIssuance,CommonStockPayments,DeferredIncomeTax,DeferredTax,DepreciationAmortizationDepletion,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,IncomeTaxPaidSupplementalData,InterestPaidSupplementalData,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome_cashflow,NetIncomeFromContinuingOperations,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,PurchaseOfBusiness,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,SaleOfInvestment,StockBasedCompensation,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,AAPL,2020-09-30,12M,USD,17352119000.0,3.31,169559000000.0,17528214000.0,3.28,57411000000.0,69964000000.0,81020000000.0,104956000000.0,2873000000.0,2873000000.0,3763000000.0,3763000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,890000000.0,890000000.0,81020000000.0,57411000000.0,38668000000.0,66288000000.0,274515000000.0,-87000000.0,-87000000.0,67091000000.0,169559000000.0,11056000000.0,18752000000.0,19916000000.0,0.0,9680000000.0,0.144,208227000000.0,66288000000.0,274515000000.0,2020,AAPL,2020-09-30,12M,USD,42296000000.0,16120000000.0,-66760000000.0,100887000000.0,9842000000.0,50779000000.0,38016000000.0,90943000000.0,20243000000.0,17773000000.0,4996000000.0,50779000000.0,65339000000.0,143713000000.0,1460000000.0,13769000000.0,15229000000.0,6643000000.0,6643000000.0,105392000000.0,-406000000.0,112096000000.0,8250551448.551449,4061000000.0,177775000000.0,100887000000.0,100887000000.0,17952000000.0,10283000000.0,8382000000.0,98667000000.0,107049000000.0,75291000000.0,74420000000.0,45336000000.0,65339000000.0,17230894105.894104,17230894105.894104,16976763000.0,11264000000.0,8773000000.0,41224000000.0,-406000000.0,100887000000.0,33952000000.0,17938000000.0,8570000000.0,21325000000.0,52927000000.0,42296000000.0,42296000000.0,0.0,37445000000.0,14966000000.0,16976763000.0,65339000000.0,65339000000.0,323888000000.0,164006000000.0,122278000000.0,65339000000.0,258549000000.0,180175000000.0,153157000000.0,8250551448.551449,28170000000.0,0.0,38321000000.0,AAPL,2020-09-30,12M,USD,50224000000.0,-7309000000.0,-14081000000.0,-86820000000.0,-4289000000.0,80674000000.0,-4062000000.0,-10435000000.0,-127000000.0,-9588000000.0,8916000000.0,2081000000.0,-4062000000.0,-4062000000.0,8470000000.0,5690000000.0,6917000000.0,-10435000000.0,-14081000000.0,880000000.0,-72358000000.0,-215000000.0,-215000000.0,11056000000.0,11056000000.0,39789000000.0,-86820000000.0,73365000000.0,9501000000.0,3002000000.0,-4289000000.0,880000000.0,16091000000.0,16091000000.0,-12629000000.0,-1524000000.0,-72358000000.0,57411000000.0,57411000000.0,5453000000.0,2499000000.0,3462000000.0,-2880000000.0,-909000000.0,-7309000000.0,-963000000.0,80674000000.0,-97000000.0,-1524000000.0,-114938000000.0,-7309000000.0,-12629000000.0,-72358000000.0,120391000000.0,6829000000.0,71.96207459707591,73.02120164798926,71.70701348995173,72.9604721069336,135480400,0.0,0.0
1,AAPL,2020-09-30,12M,USD,17352119000.0,3.31,169559000000.0,17528214000.0,3.28,57411000000.0,69964000000.0,81020000000.0,104956000000.0,2873000000.0,2873000000.0,3763000000.0,3763000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,890000000.0,890000000.0,81020000000.0,57411000000.0,38668000000.0,66288000000.0,274515000000.0,-87000000.0,-87000000.0,67091000000.0,169559000000.0,11056000000.0,18752000000.0,19916000000.0,0.0,9680000000.0,0.144,208227000000.0,66288000000.0,274515000000.0,2020,AAPL,2020-09-30,12M,USD,42296000000.0,16120000000.0,-66760000000.0,100887000000.0,9842000000.0,50779000000.0,38016000000.0,90943000000.0,20243000000.0,17773000000.0,4996000000.0,50779000000.0,65339000000.0,143713000000.0,1460000000.0,13769000000.0,15229000000.0,6643000000.0,6643000000.0,105392000000.0,-406000000.0,112096000000.0,8250551448.551449,4061000000.0,177775000000.0,100887000000.0,100887000000.0,17952000000.0,10283000000.0,8382000000.0,98667000000.0,107049000000.0,75291000000.0,74420000000.0,45336000000.0,65339000000.0,17230894105.894104,17230894105.894104,16976763000.0,11264000000.0,8773000000.0,41224000000.0,-406000000.0,100887000000.0,33952000000.0,17938000000.0,8570000000.0,21325000000.0,52927000000.0,42296000000.0,42296000000.0,0.0,37445000000.0,14966000000.0,16976763000.0,65339000000.0,65339000000.0,323888000000.0,164006000000.0,122278000000.0,65339000000.0,258549000000.0,180175000000.0,153157000000.0,8250551448.551449,28170000000.0,0.0,38321000000.0,AAPL,2020-09-30,12M,USD,50224000000.0,-7309000000.0,-14081000000.0,-86820000000.0,-4289000000.0,80674000000.0,-4062000000.0,-10435000000.0,-127000000.0,-9588000000.0,8916000000.0,2081000000.0,-4062000000.0,-4062000000.0,8470000000.0,5690000000.0,6917000000.0,-10435000000.0,-14081000000.0,880000000.0,-72358000000.0,-215000000.0,-215000000.0,11056000000.0,11056000000.0,39789000000.0,-86820000000.0,73365000000.0,9501000000.0,3002000000.0,-4289000000.0,880000000.0,16091000000.0,16091000000.0,-12629000000.0,-1524000000.0,-72358000000.0,57411000000.0,57411000000.0,5453000000.0,2499000000.0,3462000000.0,-2880000000.0,-909000000.0,-7309000000.0,-963000000.0,80674000000.0,-97000000.0,-1524000000.0,-114938000000.0,-7309000000.0,-12629000000.0,-72358000000.0,120391000000.0,6829000000.0,72.18311237850111,73.01631968746577,72.0252170951796,72.25112915039062,146322800,0.0,0.0
2,AAPL,2020-09-30,12M,USD,17352119000.0,3.31,169559000000.0,17528214000.0,3.28,57411000000.0,69964000000.0,81020000000.0,104956000000.0,2873000000.0,2873000000.0,3763000000.0,3763000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,890000000.0,890000000.0,81020000000.0,57411000000.0,38668000000.0,66288000000.0,274515000000.0,-87000000.0,-87000000.0,67091000000.0,169559000000.0,11056000000.0,18752000000.0,19916000000.0,0.0,9680000000.0,0.144,208227000000.0,66288000000.0,274515000000.0,2020,AAPL,2020-09-30,12M,USD,42296000000.0,16120000000.0,-66760000000.0,100887000000.0,9842000000.0,50779000000.0,38016000000.0,90943000000.0,20243000000.0,17773000000.0,4996000000.0,50779000000.0,65339000000.0,143713000000.0,1460000000.0,13769000000.0,15229000000.0,6643000000.0,6643000000.0,105392000000.0,-406000000.0,112096000000.0,8250551448.551449,4061000000.0,177775000000.0,100887000000.0,100887000000.0,17952000000.0,10283000000.0,8382000000.0,98667000000.0,107049000000.0,75291000000.0,74420000000.0,45336000000.0,65339000000.0,17230894105.894104,17230894105.894104,16976763000.0,11264000000.0,8773000000.0,41224000000.0,-406000000.0,100887000000.0,33952000000.0,17938000000.0,8570000000.0,21325000000.0,52927000000.0,42296000000.0,42296000000.0,0.0,37445000000.0,14966000000.0,16976763000.0,65339000000.0,65339000000.0,323888000000.0,164006000000.0,122278000000.0,65339000000.0,258549000000.0,180175000000.0,153157000000.0,8250551448.551449,28170000000.0,0.0,38321000000.0,AAPL,2020-09-30,12M,USD,50224000000.0,-7309000000.0,-14081000000.0,-86820000000.0,-4289000000.0,80674000000.0,-4062000000.0,-10435000000.0,-127000000.0,-9588000000.0,8916000000.0,2081000000.0,-4062000000.0,-4062000000.0,8470000000.0,5690000000.0,6917000000.0,-10435000000.0,-14081000000.0,880000000.0,-72358000000.0,-215000000.0,-215000000.0,11056000000.0,11056000000.0,39789000000.0,-86820000000.0,73365000000.0,9501000000.0,3002000000.0,-4289000000.0,880000000.0,16091000000.0,16091000000.0,-12629000000.0,-1524000000.0,-72358000000.0,57411000000.0,57411000000.0,5453000000.0,2499000000.0,3462000000.0,-2880000000.0,-909000000.0,-7309000000.0,-963000000.0,80674000000.0,-97000000.0,-1524000000.0,-114938000000.0,-7309000000.0,-12629000000.0,-72358000000.0,120391000000.0,6829000000.0,71.36692547771213,72.86572631416246,71.11428852559374,72.82685852050781,118387200,0.0,0.0
3,AAPL,2020-09-30,12M,USD,17352119000.0,3.31,169559000000.0,17528214000.0,3.28,57411000000.0,69964000000.0,81020000000.0,104956000000.0,2873000000.0,2873000000.0,3763000000.0,3763000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,890000000.0,890000000.0,81020000000.0,57411000000.0,38668000000.0,66288000000.0,274515000000.0,-87000000.0,-87000000.0,67091000000.0,169559000000.0,11056000000.0,18752000000.0,19916000000.0,0.0,9680000000.0,0.144,208227000000.0,66288000000.0,274515000000.0,2020,AAPL,2020-09-30,12M,USD,42296000000.0,16120000000.0,-66760000000.0,100887000000.0,9842000000.0,50779000000.0,38016000000.0,90943000000.0,20243000000.0,17773000000.0,4996000000.0,50779000000.0,65339000000.0,143713000000.0,1460000000.0,13769000000.0,15229000000.0,6643000000.0,6643000000.0,105392000000.0,-406000000.0,112096000000.0,8250551448.551449,4061000000.0,177775000000.0,100887000000.0,100887000000.0,17952000000.0,10283000000.0,8382000000.0,98667000000.0,107049000000.0,75291000000.0,74420000000.0,45336000000.0,65339000000.0,17230894105.894104,17230894105.894104,16976763000.0,11264000000.0,8773000000.0,41224000000.0,-406000000.0,100887000000.0,33952000000.0,17938000000.0,8570000000.0,21325000000.0,52927000000.0,42296000000.0,42296000000.0,0.0,37445000000.0,14966000000.0,16976763000.0,65339000000.0,65339000000.0,323888000000.0,164006000000.0,122278000000.0,65339000000.0,258549000000.0,180175000000.0,153157000000.0,8250551448.551449,28170000000.0,0.0,38321000000.0,AAPL,2020-09-30,12M,USD,50224000000.0,-7309000000.0,-14081000000.0,-86820000000.0,-4289000000.0,80674000000.0,-4062000000.0,-10435000000.0,-127000000.0,-9588000000.0,8916000000.0,2081000000.0,-4062000000.0,-4062000000.0,8470000000.0,5690000000.0,6917000000.0,-10435000000.0,-14081000000.0,880000000.0,-72358000000.0,-215000000.0,-215000000.0,11056000000.0,11056000000.0,39789000000.0,-86820000000.0,73365000000.0,9501000000.0,3002000000.0,-4289000000.0,880000000.0,16091000000.0,16091000000.0,-12629000000.0,-1524000000.0,-72358000000.0,57411000000.0,57411000000.0,5453000000.0,2499000000.0,3462000000.0,-2880000000.0,-909000000.0,-7309000000.0,-963000000.0,80674000000.0,-97000000.0,-1524000000.0,-114938000000.0,-7309000000.0,-12629000000.0,-72358000000.0,120391000000.0,6829000000.0,72.83657898997731,73.09407164222071,72.2632957003105,72.4843521118164,108872000,0.0,0.0
4,AAPL,2020-09-30,12M,USD,17352119000.0,3.31,169559000000.0,17528214000.0,3.28,57411000000.0,69964000000.0,81020000000.0,104956000000.0,2873000000.0,2873000000.0,3763000000.0,3763000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,890000000.0,890000000.0,81020000000.0,57411000000.0,38668000000.0,66288000000.0,274515000000.0,-87000000.0,-87000000.0,67091000000.0,169559000000.0,11056000000.0,18752000000.0,19916000000.0,0.0,9680000000.0,0.144,208227000000.0,66288000000.0,274515000000.0,2020,AAPL,2020-09-30,12M,USD,42296000000.0,16120000000.0,-66760000000.0,100887000000.0,9842000000.0,50779000000.0,38016000000.0,90943000000.0,20243000000.0,17773000000.0,4996000000.0,50779000000.0,65339000000.0,143713000000.0,1460000000.0,13769000000.0,15229000000.0,6643000000.0,6643000000.0,105392000000.0,-406000000.0,112096000000.0,8250551448.551449,4061000000.0,177775000000.0,100887000000.0,100887000000.0,17952000000.0,10283000000.0,8382000000.0,98667000000.0,107049000000.0,75291000000.0,74420000000.0,45336000000.0,65339000000.0,17230894105.894104,17230894105.894104,16976763000.0,11264000000.0,8773000000.0,41224000000.0,-406000000.0,100887000000.0,33952000000.0,17938000000.0,8570000000.0,21325000000.0,52927000000.0,42296000000.0,42296000000.0,0.0,37445000000.0,14966000000.0,16976763000.0,65339000000.0,65339000000.0,323888000000.0,164006000000.0,122278000000.0,65339000000.0,258549000000.0,180175000000.0,153157000000.0,8250551448.551449,28170000000.0,0.0,38321000000.0,AAPL,2020-09-30,12M,USD,50224000000.0,-7309000000.0,-14081000000.0,-86820000000.0,-4289000000.0,80674000000.0,-4062000000.0,-10435000000.0,-127000000.0,-9588000000.0,8916000000.0,2081000000.0,-4062000000.0,-4062000000.0,8470000000.0,5690000000.0,6917000000.0,-10435000000.0,-14081000000.0,880000000.0,-72358000000.0,-215000000.0,-215000000.0,11056000000.0,11056000000.0,39789000000.0,-86820000000.0,73365000000.0,9501000000.0,3002000000.0,-4289000000.0,880000000.0,16091000000.0,16091000000.0,-12629000000.0,-1524000000.0,-72358000000.0,57411000000.0,57411000000.0,5453000000.0,2499000000.0,3462000000.0,-2880000000.0,-909000000.0,-7309000000.0,-963000000.0,80674000000.0,-97000000.0,-1524000000.0,-114938000000.0,-7309000000.0,-12629000000.0,-72358000000.0,120391000000.0,6829000000.0,72.18555637010449,73.95400015722589,72.18555637010449,73.65035247802734,132079200,0.0,0.0
5,AAPL,2020-09-30,12M,USD,17352119000.0,3.31,169559000000.0,17528214000.0,3.28,57411000000.0,69964000000.0,81020000000.0,104956000000.0,2873000000.0,2873000000.0,3763000000.0,3763000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,890000000.0,890000000.0,81020000000.0,57411000000.0,38668000000.0,66288000000.0,274515000000.0,-87000000.0,-87000000.0,67091000000.0,169559000000.0,11056000000.0,18752000000.0,19916000000.0,0.0,9680000000.0,0.144,208227000000.0,66288000000.0,274515000000.0,2020,AAPL,2020-09-30,12M,USD,42296000000.0,16120000000.0,-66760000000.0,100887000000.0,9842000000.0,50779000000.0,38016000000.0,90943000000.0,20243000000.0,17773000000.0,4996000000.0,50779000000.0,65339000000.0,143713000000.0,1460000000.0,13769000000.0,15229000000.0,6643000000.0,6643000000.0,105392000000.0,-406000000.0,112096000000.0,8250551448.551449,4061000000.0,177775000000.0,100887000000.0,100887000000.0,17952000000.0,10283000000.0,8382000000.0,98667000000.0,107049000000.0,75291000000.0,74420000000.0,45336000000.0,65339000000.0,17230894105.894104,17230894105.894104,16976763000.0,11264000000.0,8773000000.0,41224000000.0,-406000000.0,100887000000.0,33952000000.0,17938000000.0,8570000000.0,21325000000.0,52927000000.0,42296000000.0,42296000000.0,0.0,37445000000.0,14966000000.0,16976763000.0,65339000000.0,65339000000.0,323888000000.0,164006000000.0,122278000000.0,65339000000.0,258549000000.0,180175000000.0,153157000000.0,8250551448.551449,28170000000.0,0.0,38321000000.0,AAPL,2020-09-30,12M,USD,50224000000.0,-7309000000.0,-14081000000.0,-86820000000.0,-4289000000.0,80674000000.0,-4062000000.0,-10435000000.0,-127000000.0,-9588000000.0,8916000000.0,2081000000.0,-4062000000.0,-4062000000.0,8470000000.0,5690000000.0,6917000000.0,-10435000000.0,-14081000000.0,880000000.0,-72358000000.0,-215000000.0,-215000000.0,11056000000.0,11056000000.0,39789000000.0,-86820000000.0,73365000000.0,9501000000.0,3002000000.0,-4289000000.0,880000000.0,16091000000.0,16091000000.0,-12629000000.0,-1524000000.0,-72358000000.0,57411000000.0,57411000000.0,5453000000.0,2499000000.0,3462000000.0,-2880000000.0,-909000000.0,-7309000000.0,-963000000.0,80674000000.0,-97000000.0,-1524000000.0,-114938000000.0,-7309000000.0,-12629000000.0,-72358000000.0,120391000000.0,6829000000.0,74.63415908676168,75.40906846466348,74.3815295853732,75.21473693847656,170108400,0.0,0.0
6,AAPL,2020-09-30,12M,USD,17352119000.0,3.31,169559000000.0,17528214000.0,3.28,57411000000.0,69964000000.0,81020000000.0,104956000000.0,2873000000.0,2873000000.0,3763000000.0,3763000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,890000000.0,890000000.0,81020000000.0,57411000000.0,38668000000.0,66288000000.0,274515000000.0,-87000000.0,-87000000.0,67091000000.0,169559000000.0,11056000000.0,18752000000.0,19916000000.0,0.0,9680000000.0,0.144,208227000000.0,66288000000.0,274515000000.0,2020,AAPL,2020-09-30,12M,USD,42296000000.0,16120000000.0,-66760000000.0,100887000000.0,9842000000.0,50779000000.0,38016000000.0,90943000000.0,20243000000.0,17773000000.0,4996000000.0,50779000000.0,65339000000.0,143713000000.0,1460000000.0,13769000000.0,15229000000.0,6643000000.0,6643000000.0,105392000000.0,-406000000.0,112096000000.0,8250551448.551449,4061000000.0,177775000000.0,100887000000.0,100887000000.0,17952000000.0,10283000000.0,8382000000.0,98667000000.0,107049000000.0,75291000000.0,74420000000.0,45336000000.0,65339000000.0,17230894105.894104,17230894105.894104,16976763000.0,11264000000.0,8773000000.0,41224000000.0,-406000000.0,100887000000.0,33952000000.0,17938000000.0,8570000000.0,21325000000.0,52927000000.0,42296000000.0,42296000000.0,0.0,37445000000.0,14966000000.0,16976763000.0,65339000000.0,65339000000.0,323888000000.0,164006000000.0,122278000000.0,65339000000.0,258549000000.0,180175000000.0,153157000000.0,8250551448.551449,28170000000.0,0.0,38321000000.0,AAPL,2020-09-30,12M,USD,50224000000.0,-7309000000.0,-14081000000.0,-86820000000.0,-4289000000.0,80674000000.0,-4062000000.0,-10435000000.0,-127000000.0,-9588000000.0,8916000000.0,2081000000.0,-4062000000.0,-4062000000.0,8470000000.0,5690000000.0,6917000000.0,-10435000000.0,-14081000000.0,880000000.0,-72358000000.0,-215000000.0,-215000000.0,11056000000.0,11056000000.0,39789000000.0,-86820000000.0,73365000000.0,9501000000.0,3002000000.0,-4289000000.0,880000000.0,16091000000.0,16091000000.0,-12629000000.0,-1524000000.0,-72358000000.0,57411000000.0,57411000000.0,5453000000.0,2499000000.0,3462000000.0,-2880000000.0,-909000000.0,-7309000000.0,-963000000.0,80674000000.0,-97000000.0,-1524000000.0,-114938000000.0,-7309000000.0,-12629000000.0,-72358000000.0,120391000000.0,6829000000.0,75.45038879620026,75.95323121202183,74.87952958596378,75.38479614257812,140644800,0.0,0.0
7,AAPL,2020-09-30,12M,USD,17352119000.0,3.31,169559000000.0,17528214000.0,3.28,57411000000.0,69964000000.0,81020000000.0,104956000000.0,2873000000.0,2873000000.0,3763000000.0,3763000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,890000000.0,890000000.0,81020000000.0,57411000000.0,38668000000.0,66288000000.0,274515000000.0,-87000000.0,-87000000.0,67091000000.0,169559000000.0,11056000000.0,18752000000.0,19916000000.0,0.0,9680000000.0,0.144,208227000000.0,66288000000.0,274515000000.0,2020,AAPL,2020-09-30,12M,USD,42296000000.0,16120000000.0,-66760000000.0,100887000000.0,9842000000.0,50779000000.0,38016000000.0,90943000000.0,20243000000.0,17773000000.0,4996000000.0,50779000000.0,65339000000.0,143713000000.0,1460000000.0,13769000000.0,15229000000.0,6643000000.0,6643000000.0,105392000000.0,-406000000.0,112096000000.0,8250551448.551449,4061000000.0,177775000000.0,100887000000.0,100887000000.0,17952000000.0,10283000000.0,8382000000.0,98667000000.0,107049000000.0,75291000000.0,74420000000.0,45336000000.0,65339000000.0,17230894105.894104,17230894105.894104,16976763000.0,11264000000.0,8773000000.0,41224000000.0,-406000000.0,100887000000.0,33952000000.0,17938000000.0,8570000000.0,21325000000.0,52927000000.0,42296000000.0,42296000000.0,0.0,37445000000.0,14966000000.0,16976763000.0,65339000000.0,65339000000.0,323888000000.0,164006000000.0,122278000000.0,65339000000.0,258549000000.0,180175000000.0,153157000000.0,8250551448.551449,28170000000.0,0.0,38321000000.0,AAPL,2020-09-30,12M,USD,50224000000.0,-7309000000.0,-14081000000.0,-86820000000.0,-4289000000.0,80674000000.0,-4062000000.0,-10435000000.0,-127000000.0,-9588000000.0,8916000000.0,2081000000.0,-4062000000.0,-4062000000.0,8470000000.0,5690000000.0,6917000000.0,-10435000000.0,-14081000000.0,880000000.0,-72358000000.0,-215000000.0,-215000000.0,11056000000.0,11056000000.0,39789000000.0,-86820000000.0,73365000000.0,9501000000.0,3002000000.0,-4289000000.0,880000000.0,16091000000.0,16091000000.0,-12629000000.0,-1524000000.0,-72358000000.0,57411000000.0,57411000000.0,5453000000.0,2499000000.0,3462000000.0,-2880000000.0,-909000000.0,-7309000000.0,-963000000.0,80674000000.0,-97000000.0,-1524000000.0,-114938000000.0,-7309000000.0,-12629000000.0,-72358000000.0,120391000000.0,6829000000.0,75.70301945406717,77.02206329262506,75.5839845138338,76.9953384399414,121532000,0.0,0.0
8,AAPL,2020-09-30,12M,USD,17352119000.0,3.31,169559000000.0,17528214000.0,3.28,57411000000.0,69964000000.0,81020000000.0,104956000000.0,2873000000.0,2873000000.0,3763000000.0,3763000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,57411000000.0,890000000.0,890000000.0,81020000000.0,57411000000.0,38668000000.0,66288000000.0,274515000000.0,-87000000.0,-87000000.0,67091000000.0,169559000000.0,11056000000.0,18752000000.0,19916000000.0,0.0,9680000000.0,0.144,208227000000.0,66288000000.0,274515000000.0,2020,AAPL,2020-09-30,12M,USD,42296000000.0,16120000000.0,-66760000000.0,100887000000.0,9842000000.0,50779000000.0,38016000000.0,90943000000.0,20243000000.0,17773000000.0,4996000000.0,50779000000.0,65339000000.0,143713000000.0,1460000000.0,13769000000.0,15229000000.0,6643000000.0,6643000000.0,105392000000.0,-406000000.0,112096000000.0,8250551448.551449,4061000000.0,177775000000.0,100887000000.0,100887000000.0,17952000000.0,10283000000.0,8382000000.0,98667000000.0,107049000000.0,75291000000.0,74420000000.0,45336000000.0,65339000000.0,17230894105.894104,17230894105.894104,16976763000.0,11264000000.0,8773000000.0,41224000000.0,-406000000.0,100887000000.0,33952000000.0,17938000000.0,8570000000.0,21325000000.0,52927000000.0,42296000000.0,42296000000.0,0.0,37445000000.0,14966000000.0,16976763000.0,65339000000.0,65339000000.0,323888000000.0,164006000000.0,122278000000.0,65339000000.0,258549000000.0,180175000000.0,153157000000.0,8250551448.551449,28170000000.0,0.0,38321000000.0,AAPL,2020-09-30,12M,USD,50224000000.0,-7309000000.0,-14081000000.0,-86820000000.0,-4289000000.0,80674000000.0,-4062000000.0,-10435000000.0,-127000000.0,-9588000000.0,8916000000.0,2081000000.0,-4062000000.0,-4062000000.0,8470000000.0,5690000000.0,6917000000.0,-10435000000.0,-14081000000.0,880000000.0,-72358000000.0,-215000000.0,-215000000.0,11056000000.0,11056000000.0,39789000000.0,-86820000000.0,73365000000.0,9501000000.0,3002000000.0,-4289000000.0,880000000.0,16091000000.0,16091000000.0,-12629000000.0,-1524000000.0,-72358000000.0,57411000000.0,57411000000.0,5453000000.0,2499000000.0,3462000000.0,-2880000000.0,-909000000.0,-7309000000.0,-963000000.0,80674000000.0,-97000000.0,-1524000000.0,-114938000000.0,-7309000000.0,-12629000000.0,-72358000000.0,120391000000.0,6829000000.0,76.9321861009411,77.14352371913678,75.83176710601512,75.95565032958984,161954400,0.0,0.0
