timestamp,open,high,low,close,volume,symbol,interval
2020-11-29 21:00:00,18185.0,19888.0,18001.12,19359.4,537012.142931,BTCUSDT,1W
2020-12-06 21:00:00,19358.67,19420.91,17572.33,19174.99,414166.997237,BTCUSDT,1W
2020-12-13 21:00:00,19174.99,24295.0,19000.0,23455.52,650661.7243,BTCUSDT,1W
2020-12-20 21:00:00,23455.54,28422.0,21815.0,26281.66,688906.560557,BTCUSDT,1W
2020-12-27 21:00:00,26281.54,34778.11,25880.0,33000.05,625132.263203,BTCUSDT,1W
2021-01-03 21:00:00,33000.05,41950.0,28130.0,38150.02,850700.266152,BTCUSDT,1W
2021-01-10 21:00:00,38150.02,40100.0,30420.0,35828.61,897339.67445,BTCUSDT,1W
2021-01-17 21:00:00,35824.99,37850.0,28850.0,32259.9,640226.935785,BTCUSDT,1W
2021-01-24 21:00:00,32259.45,38531.9,29241.72,33092.98,747463.508509,BTCUSDT,1W
2021-01-31 21:00:00,33092.97,40955.51,32296.16,38795.69,583442.331544,BTCUSDT,1W
2021-02-07 21:00:00,38795.69,49707.43,37988.89,48577.79,664186.270909,BTCUSDT,1W
2021-02-14 21:00:00,48580.47,58352.8,45570.79,57408.57,533487.799699,BTCUSDT,1W
2021-02-21 21:00:00,57412.35,57508.47,43000.0,45135.66,737125.746365,BTCUSDT,1W
2021-02-28 21:00:00,45134.11,52640.0,44950.53,50971.75,490819.562968,BTCUSDT,1W
2021-03-07 21:00:00,50959.11,61844.0,49274.67,58968.31,514559.698685,BTCUSDT,1W
2021-03-14 21:00:00,58976.08,60633.43,53271.34,57351.56,463194.21418,BTCUSDT,1W
2021-03-21 21:00:00,57351.56,58430.73,50427.56,55777.63,446278.628413,BTCUSDT,1W
2021-03-28 21:00:00,55777.65,60200.0,54800.01,58202.01,367477.893273,BTCUSDT,1W
2021-04-04 21:00:00,58202.01,61500.0,55473.0,60002.43,375865.593614,BTCUSDT,1W
2021-04-11 21:00:00,59998.8,64854.0,50931.3,56150.01,549048.298032,BTCUSDT,1W
2021-04-18 21:00:00,56150.01,57526.81,46930.0,49066.77,568462.85096,BTCUSDT,1W
2021-04-25 21:00:00,49066.76,58458.07,48753.44,56578.21,395983.456013,BTCUSDT,1W
2021-05-02 21:00:00,56578.21,59500.0,52900.0,58240.84,504478.926303,BTCUSDT,1W
2021-05-09 21:00:00,58240.83,59500.0,43825.39,46431.5,684880.148197,BTCUSDT,1W
2021-05-16 21:00:00,46426.83,46686.0,30000.0,34655.25,1386781.052144,BTCUSDT,1W
2021-05-23 21:00:00,34681.44,40841.0,33379.0,35641.27,786531.163941,BTCUSDT,1W
2021-05-30 21:00:00,35641.26,39476.0,34153.84,35796.31,528299.504937,BTCUSDT,1W
2021-06-06 21:00:00,35796.31,39380.0,31000.0,39020.57,700065.604915,BTCUSDT,1W
2021-06-13 21:00:00,39020.56,41330.0,33336.0,35600.16,610333.962089,BTCUSDT,1W
2021-06-20 21:00:00,35600.17,35750.0,28805.0,34700.34,907073.707598,BTCUSDT,1W
2021-06-27 21:00:00,34702.49,36600.0,32699.0,35286.51,464791.763593,BTCUSDT,1W
2021-07-04 21:00:00,35288.13,35293.78,32077.0,34258.99,359766.235404,BTCUSDT,1W
2021-07-11 21:00:00,34259.0,34678.43,31020.0,31778.56,306160.987079,BTCUSDT,1W
2021-07-18 21:00:00,31778.57,35398.0,29278.0,35381.02,383262.217154,BTCUSDT,1W
2021-07-25 21:00:00,35381.02,42599.0,35205.78,39845.44,568598.509606,BTCUSDT,1W
2021-08-01 21:00:00,39850.27,45310.0,37332.7,43794.37,463107.670711,BTCUSDT,1W
2021-08-08 21:00:00,43794.36,48144.0,42779.0,46973.82,372867.979811,BTCUSDT,1W
2021-08-15 21:00:00,46973.82,49757.04,43927.7,49239.22,357634.462155,BTCUSDT,1W
2021-08-22 21:00:00,49239.22,50500.0,46250.0,48767.83,298905.697042,BTCUSDT,1W
2021-08-29 21:00:00,48767.84,51900.0,46512.0,51756.88,327484.443638,BTCUSDT,1W
2021-09-05 21:00:00,51756.88,52920.0,42843.05,46025.24,399602.39982,BTCUSDT,1W
2021-09-12 21:00:00,46025.23,48843.2,43370.0,47241.75,289430.44387,BTCUSDT,1W
2021-09-19 21:00:00,47241.75,47347.25,39600.0,43160.9,437174.23273,BTCUSDT,1W
2021-09-26 21:00:00,43160.9,49228.08,40753.88,48200.01,290620.78115,BTCUSDT,1W
2021-10-03 21:00:00,48200.01,56561.31,46891.0,54659.0,424292.258599,BTCUSDT,1W
2021-10-10 21:00:00,54659.01,62933.0,53879.0,61528.33,362346.263174,BTCUSDT,1W
2021-10-17 21:00:00,61528.32,67000.0,59510.63,60852.22,336367.00881,BTCUSDT,1W
2021-10-24 21:00:00,60852.22,63710.63,57820.0,61299.8,314971.8498,BTCUSDT,1W
2021-10-31 21:00:00,61299.81,64270.0,59405.0,63273.59,253033.72432,BTCUSDT,1W
2021-11-07 21:00:00,63273.58,69000.0,62278.0,65519.1,294213.112708,BTCUSDT,1W
2021-11-14 21:00:00,65519.11,66401.82,55600.0,58622.02,340150.61676,BTCUSDT,1W
2021-11-21 21:00:00,58617.7,59444.0,53256.64,57274.88,315216.31943,BTCUSDT,1W
2021-11-28 21:00:00,57274.89,59176.99,42000.3,49396.33,390528.912488,BTCUSDT,1W
2021-12-05 21:00:00,49396.32,51936.33,46751.0,50053.9,272083.99753,BTCUSDT,1W
2021-12-12 21:00:00,50053.9,50189.97,45456.0,46681.23,271834.80183,BTCUSDT,1W
2021-12-19 21:00:00,46681.24,51810.0,45558.85,50775.49,209149.42595,BTCUSDT,1W
2021-12-26 21:00:00,50775.48,52088.0,45678.0,47286.18,217379.6422,BTCUSDT,1W
2022-01-02 21:00:00,47286.18,47570.0,40501.0,41864.62,264331.61587,BTCUSDT,1W
2022-01-09 21:00:00,41864.62,44500.0,39650.0,43071.66,232059.06969,BTCUSDT,1W
2022-01-16 21:00:00,43071.66,43505.0,34008.0,36244.55,354513.98432,BTCUSDT,1W
2022-01-23 21:00:00,36244.55,38919.98,32917.17,37881.76,353702.626391,BTCUSDT,1W
2022-01-30 21:00:00,37881.75,42656.0,36250.0,42380.87,258946.95322,BTCUSDT,1W
2022-02-06 21:00:00,42380.87,45821.0,41645.85,42053.66,301990.47877,BTCUSDT,1W
2022-02-13 21:00:00,42053.65,44751.4,38000.0,38386.89,243150.46162,BTCUSDT,1W
2022-02-20 21:00:00,38386.89,40348.45,34322.28,37699.07,412335.93267,BTCUSDT,1W
2022-02-27 21:00:00,37699.08,45400.0,37450.17,38420.81,376417.0783,BTCUSDT,1W
2022-03-06 21:00:00,38420.8,42594.06,37155.0,37777.34,374777.65361,BTCUSDT,1W
2022-03-13 21:00:00,37777.35,42400.0,37555.0,41262.11,323399.671,BTCUSDT,1W
2022-03-20 21:00:00,41262.11,46999.0,40467.94,46827.76,315436.15044,BTCUSDT,1W
2022-03-27 21:00:00,46827.76,48189.84,44200.0,46407.35,312053.15964,BTCUSDT,1W
2022-04-03 21:00:00,46407.36,47200.0,41868.0,42158.85,268118.29111,BTCUSDT,1W
2022-04-10 21:00:00,42158.85,42414.71,39200.0,39678.12,259281.0487,BTCUSDT,1W
2022-04-17 21:00:00,39678.11,42976.0,38536.51,39450.13,283885.03637,BTCUSDT,1W
2022-04-24 21:00:00,39450.12,40797.31,37386.38,38468.35,368444.26814,BTCUSDT,1W
2022-05-01 21:00:00,38468.35,40023.77,33713.95,34038.4,419979.5829,BTCUSDT,1W
2022-05-08 21:00:00,34038.39,34243.15,26700.0,31328.89,964223.849274,BTCUSDT,1W
2022-05-15 21:00:00,31328.89,31328.9,28654.47,30293.94,375096.22376,BTCUSDT,1W
2022-05-22 21:00:00,30293.93,30670.51,28019.56,29468.1,430508.71991,BTCUSDT,1W
2022-05-29 21:00:00,29468.1,32399.0,29282.36,29919.21,422401.40352,BTCUSDT,1W
2022-06-05 21:00:00,29919.2,31765.64,26560.0,26574.53,528925.487959,BTCUSDT,1W
2022-06-12 21:00:00,26574.53,26895.84,17622.0,20574.0,1153717.637537,BTCUSDT,1W
2022-06-19 21:00:00,20574.0,21888.0,19637.03,21038.07,570801.23178,BTCUSDT,1W
2022-06-26 21:00:00,21038.08,21539.85,18626.0,19315.83,508544.1397,BTCUSDT,1W
2022-07-03 21:00:00,19315.83,22527.37,19055.31,20862.47,1111996.98071,BTCUSDT,1W
2022-07-10 21:00:00,20861.11,21684.54,18910.94,20798.16,1043685.76303,BTCUSDT,1W
2022-07-17 21:00:00,20799.58,24276.74,20762.45,22579.68,1336219.23609,BTCUSDT,1W
2022-07-24 21:00:00,22577.13,24668.0,20706.5,23293.32,1282264.24492,BTCUSDT,1W
2022-07-31 21:00:00,23296.36,23647.68,22400.0,23174.39,951140.43388,BTCUSDT,1W
2022-08-07 21:00:00,23174.39,25047.56,22664.69,24305.24,1251083.26468,BTCUSDT,1W
2022-08-14 21:00:00,24305.25,25211.32,20761.9,21515.61,1402957.39876,BTCUSDT,1W
2022-08-21 21:00:00,21516.7,21900.0,19520.0,19555.61,1343190.86,BTCUSDT,1W
2022-08-28 21:00:00,19555.61,20576.25,19540.0,20000.3,1527594.84529,BTCUSDT,1W
2022-09-04 21:00:00,20000.3,21860.0,18510.77,21826.87,2146685.76233,BTCUSDT,1W
2022-09-11 21:00:00,21826.87,22799.0,19320.01,19416.18,2218565.59694,BTCUSDT,1W
2022-09-18 21:00:00,19417.45,19956.0,18125.98,18807.38,2285541.48793,BTCUSDT,1W
2022-09-25 21:00:00,18809.13,20385.86,18471.28,19056.8,2777070.91238,BTCUSDT,1W
2022-10-02 21:00:00,19057.74,20475.0,18959.68,19439.02,1690215.44019,BTCUSDT,1W
2022-10-09 21:00:00,19439.96,19951.87,18190.0,19262.98,1666942.47921,BTCUSDT,1W
2022-10-16 21:00:00,19262.98,19706.66,18650.0,19570.4,1439566.24878,BTCUSDT,1W
2022-10-23 21:00:00,19570.4,21085.0,19157.0,20627.48,2026392.42105,BTCUSDT,1W
2022-10-30 21:00:00,20627.48,21480.65,20031.24,20905.58,2205754.83045,BTCUSDT,1W
2022-11-06 21:00:00,20905.58,21069.77,15588.0,16329.85,3234391.873932,BTCUSDT,1W
2022-11-13 21:00:00,16331.78,17190.0,15815.21,16280.23,1626234.48043,BTCUSDT,1W
2022-11-20 21:00:00,16279.5,16812.63,15476.0,16428.78,1561058.479583,BTCUSDT,1W
2022-11-27 21:00:00,16428.77,17324.0,15995.27,17105.7,1572173.55626,BTCUSDT,1W
2022-12-04 21:00:00,17106.65,17424.25,16678.83,17085.05,1443791.97519,BTCUSDT,1W
2022-12-11 21:00:00,17085.05,18387.95,16527.32,16738.21,1511897.62621,BTCUSDT,1W
2022-12-18 21:00:00,16739.0,17061.27,16256.3,16832.11,1148035.81471,BTCUSDT,1W
2022-12-25 21:00:00,16832.11,16972.83,16333.0,16616.75,1028681.78419,BTCUSDT,1W
2023-01-01 21:00:00,16617.17,17176.99,16548.7,17127.83,1112349.61417,BTCUSDT,1W
2023-01-08 21:00:00,17127.83,21258.0,17104.66,20871.5,2145455.73458,BTCUSDT,1W
2023-01-15 21:00:00,20872.99,23371.8,20407.15,22707.88,2108890.06922,BTCUSDT,1W
2023-01-22 21:00:00,22706.02,23960.54,22300.0,23742.3,1946352.796,BTCUSDT,1W
2023-01-29 21:00:00,23743.37,24255.0,22500.0,22932.91,1949971.72168,BTCUSDT,1W
2023-02-05 21:00:00,22932.91,23452.0,21451.0,21783.54,1976378.51282,BTCUSDT,1W
2023-02-12 21:00:00,21782.37,25250.0,21351.07,24271.76,2497565.47508,BTCUSDT,1W
2023-02-19 21:00:00,24272.51,25250.0,22722.0,23554.85,2237983.72753,BTCUSDT,1W
2023-02-26 21:00:00,23554.85,24000.0,21971.13,22430.24,1698503.29143,BTCUSDT,1W
2023-03-05 21:00:00,22430.24,22602.19,19549.09,21997.11,2718623.72856,BTCUSDT,1W
2023-03-12 21:00:00,21998.05,28390.1,21813.88,27972.87,3775888.94983,BTCUSDT,1W
2023-03-19 21:00:00,27972.87,28868.05,26601.8,27968.05,1437828.84706,BTCUSDT,1W
2023-03-26 21:00:00,27968.05,29184.68,26508.14,28171.87,500795.73087,BTCUSDT,1W
2023-04-02 21:00:00,28171.87,28775.0,27200.24,28323.76,306532.39014,BTCUSDT,1W
2023-04-09 21:00:00,28323.76,31000.0,28170.0,30304.65,377573.74044,BTCUSDT,1W
2023-04-16 21:00:00,30304.66,30485.0,27125.0,27590.6,430421.84646,BTCUSDT,1W
2023-04-23 21:00:00,27590.59,30036.0,26942.82,29233.21,444613.47701,BTCUSDT,1W
2023-04-30 21:00:00,29233.2,29820.0,27666.95,28430.1,360117.97447,BTCUSDT,1W
2023-05-07 21:00:00,28430.09,28631.01,25811.46,26917.62,338765.74243,BTCUSDT,1W
2023-05-14 21:00:00,26917.61,27663.59,26361.2,26747.78,230394.72253,BTCUSDT,1W
2023-05-21 21:00:00,26747.78,28261.32,25871.89,28065.0,251061.07389,BTCUSDT,1W
2023-05-28 21:00:00,28065.01,28447.14,26505.0,27115.21,233113.44204,BTCUSDT,1W
2023-06-04 21:00:00,27115.2,27391.77,25351.02,25925.55,347786.76863,BTCUSDT,1W
2023-06-11 21:00:00,25925.54,26839.99,24800.0,26339.97,265685.74051,BTCUSDT,1W
2023-06-18 21:00:00,26339.98,31431.94,26256.61,30462.66,408189.22942,BTCUSDT,1W
2023-06-25 21:00:00,30462.67,31282.0,29500.0,30617.03,294881.44198,BTCUSDT,1W
2023-07-02 21:00:00,30617.02,31500.0,29701.02,30160.71,244056.69119,BTCUSDT,1W
2023-07-09 21:00:00,30160.71,31804.2,29900.0,30231.99,269249.39031,BTCUSDT,1W
2023-07-16 21:00:00,30232.0,30417.46,29512.0,30083.75,180919.27148,BTCUSDT,1W
2023-07-23 21:00:00,30083.75,30099.58,28861.9,29281.09,168154.81375,BTCUSDT,1W
2023-07-30 21:00:00,29281.09,30047.5,28585.7,29088.42,190359.38216,BTCUSDT,1W
2023-08-06 21:00:00,29088.43,30244.0,28701.03,29303.84,178844.98681,BTCUSDT,1W
2023-08-13 21:00:00,29303.85,29695.32,25166.0,26189.99,307223.55373,BTCUSDT,1W
2023-08-20 21:00:00,26190.0,26819.27,25300.0,26101.77,188618.43325,BTCUSDT,1W
2023-08-27 21:00:00,26101.78,28142.85,25333.75,25971.21,258183.08813,BTCUSDT,1W
2023-09-03 21:00:00,25971.21,26445.5,25372.51,25841.61,156769.66561,BTCUSDT,1W
2023-09-10 21:00:00,25841.6,26888.0,24901.0,26527.51,221247.03537,BTCUSDT,1W
2023-09-17 21:00:00,26527.5,27483.57,26122.08,26248.38,191220.58923,BTCUSDT,1W
2023-09-24 21:00:00,26248.39,28065.51,25990.46,27992.57,189937.16919,BTCUSDT,1W
2023-10-01 21:00:00,27992.58,28580.0,27160.5,27917.05,217523.39638,BTCUSDT,1W
2023-10-08 21:00:00,27917.06,27987.93,26538.66,27154.15,164897.39085,BTCUSDT,1W
2023-10-15 21:00:00,27154.14,30379.99,27112.66,29992.46,294677.81127,BTCUSDT,1W
2023-10-22 21:00:00,29992.46,35280.0,29883.6,34525.89,373306.40874,BTCUSDT,1W
2023-10-29 21:00:00,34525.88,35984.99,34025.0,35011.88,249862.2126,BTCUSDT,1W
2023-11-05 21:00:00,35011.89,37972.24,34523.06,37064.13,261060.64807,BTCUSDT,1W
2023-11-12 21:00:00,37064.13,37980.0,34800.0,37359.86,255993.59565,BTCUSDT,1W
2023-11-19 21:00:00,37359.85,38414.0,35632.01,37447.43,229889.97507,BTCUSDT,1W
2023-11-26 21:00:00,37447.42,40250.0,36707.0,39972.26,222103.26117,BTCUSDT,1W
2023-12-03 21:00:00,39972.26,44700.0,39972.26,43789.51,332080.41362,BTCUSDT,1W
2023-12-10 21:00:00,43789.5,43804.5,40222.0,41374.65,292562.41578,BTCUSDT,1W
2023-12-17 21:00:00,41374.64,44398.26,40542.93,42991.5,245481.20612,BTCUSDT,1W
2023-12-24 21:00:00,42991.5,43802.32,41300.0,42283.58,228462.70228,BTCUSDT,1W
2023-12-31 21:00:00,42283.58,45879.63,40750.0,43929.02,310487.48622,BTCUSDT,1W
2024-01-07 21:00:00,43929.01,48969.48,41500.0,41732.35,470798.80434,BTCUSDT,1W
2024-01-14 21:00:00,41732.35,43578.01,40280.0,41580.33,238486.27274,BTCUSDT,1W
2024-01-21 21:00:00,41580.32,42842.68,38555.0,42031.06,274603.16207,BTCUSDT,1W
2024-01-28 21:00:00,42031.05,43882.36,41804.88,42582.88,203036.61925,BTCUSDT,1W
2024-02-04 21:00:00,42582.88,48592.66,42258.1,48299.99,262240.48357,BTCUSDT,1W
2024-02-11 21:00:00,48300.0,52816.62,47710.01,52137.67,310862.3017,BTCUSDT,1W
2024-02-18 21:00:00,52137.68,52985.0,50521.0,51728.85,223366.16186,BTCUSDT,1W
2024-02-25 21:00:00,51728.85,64000.0,50901.44,63113.97,417907.83383,BTCUSDT,1W
2024-03-03 21:00:00,63113.97,69990.0,59005.0,68955.88,481870.181782,BTCUSDT,1W
2024-03-10 21:00:00,68955.88,73777.0,64533.0,68393.48,477496.91752,BTCUSDT,1W
2024-03-17 21:00:00,68393.47,68956.0,60775.0,67209.99,409762.74414,BTCUSDT,1W
2024-03-24 21:00:00,67210.0,71769.54,66385.06,71280.01,235409.95755,BTCUSDT,1W
2024-03-31 21:00:00,71280.0,71288.23,64493.07,69360.39,274227.11488,BTCUSDT,1W
2024-04-07 21:00:00,69360.38,72797.99,60660.57,65661.84,348008.31904,BTCUSDT,1W
2024-04-14 21:00:00,65661.85,66867.07,59600.01,64941.15,312265.13225,BTCUSDT,1W
2024-04-21 21:00:00,64941.15,67232.35,62391.24,63118.62,183902.50753,BTCUSDT,1W
2024-04-28 21:00:00,63118.62,64734.0,56552.82,64012.0,298372.0172,BTCUSDT,1W
2020-05-10 21:00:00,187.62,209.85,176.0,207.0,5967260.43774,ETHUSDT,1W
2020-05-17 21:00:00,207.02,217.07,191.71,199.9,5331065.62027,ETHUSDT,1W
2020-05-24 21:00:00,199.9,247.0,196.9,231.57,4530088.58138,ETHUSDT,1W
2020-05-31 21:00:00,231.56,253.8,225.0,244.56,4414708.13506,ETHUSDT,1W
2020-06-07 21:00:00,244.57,250.28,226.2,231.77,3056442.5613,ETHUSDT,1W
2020-06-14 21:00:00,231.74,237.3,218.27,228.04,3144051.5027,ETHUSDT,1W
2020-06-21 21:00:00,228.03,249.24,216.0,224.93,4445766.32605,ETHUSDT,1W
2020-06-28 21:00:00,224.89,232.71,221.26,227.56,3100841.13838,ETHUSDT,1W
2020-07-05 21:00:00,227.54,248.88,226.93,242.79,4289886.14639,ETHUSDT,1W
2020-07-12 21:00:00,242.76,245.33,230.02,239.11,3001686.69182,ETHUSDT,1W
2020-07-19 21:00:00,239.12,318.75,234.05,311.0,6076641.38733,ETHUSDT,1W
2020-07-26 21:00:00,311.02,415.85,305.86,372.42,9244824.67952,ETHUSDT,1W
2020-08-02 21:00:00,372.45,407.0,362.85,390.14,6576993.39017,ETHUSDT,1W
2020-08-09 21:00:00,390.14,444.71,365.85,433.62,6590597.87305,ETHUSDT,1W
2020-08-16 21:00:00,433.61,446.0,379.92,390.71,5203572.95772,ETHUSDT,1W
2020-08-23 21:00:00,390.72,429.89,370.0,428.94,5591687.53907,ETHUSDT,1W
2020-08-30 21:00:00,428.94,488.84,308.42,352.8,13682780.96188,ETHUSDT,1W
2020-09-06 21:00:00,352.85,390.43,323.0,366.42,7754669.03464,ETHUSDT,1W
2020-09-13 21:00:00,366.43,394.14,355.0,371.04,6092193.56225,ETHUSDT,1W
2020-09-20 21:00:00,371.04,376.8,313.29,357.49,6100378.29173,ETHUSDT,1W
2020-09-27 21:00:00,357.58,370.45,334.24,352.37,3981294.62941,ETHUSDT,1W
2020-10-04 21:00:00,352.34,378.4,332.18,374.16,3805329.06825,ETHUSDT,1W
2020-10-11 21:00:00,374.17,394.8,361.18,378.11,3956236.57263,ETHUSDT,1W
2020-10-18 21:00:00,378.12,420.73,365.27,405.86,5074779.73349,ETHUSDT,1W
2020-10-25 21:00:00,405.85,411.11,373.29,396.67,4755933.41039,ETHUSDT,1W
2020-11-01 21:00:00,396.68,468.28,370.23,454.3,8341893.09966,ETHUSDT,1W
2020-11-08 21:00:00,454.29,478.01,433.09,448.08,6539780.57886,ETHUSDT,1W
2020-11-15 21:00:00,448.07,580.88,445.45,560.03,9174279.77279,ETHUSDT,1W
2020-11-22 21:00:00,560.03,623.0,481.0,576.3,10429209.47146,ETHUSDT,1W
2020-11-29 21:00:00,576.32,635.7,560.0,601.54,8027609.54695,ETHUSDT,1W
2020-12-06 21:00:00,601.59,603.15,530.43,590.7,4909009.26296,ETHUSDT,1W
2020-12-13 21:00:00,590.81,676.25,575.6,638.18,6936775.7109,ETHUSDT,1W
2020-12-20 21:00:00,638.1,717.13,551.28,685.11,7473808.93661,ETHUSDT,1W
2020-12-27 21:00:00,685.1,1011.07,681.04,978.28,9447316.9862,ETHUSDT,1W
2021-01-03 21:00:00,978.33,1348.33,890.0,1254.25,16846289.4178,ETHUSDT,1W
2021-01-10 21:00:00,1254.24,1298.0,915.0,1232.45,14358744.29849,ETHUSDT,1W
2021-01-17 21:00:00,1232.5,1438.3,1042.31,1392.51,12347266.70021,ETHUSDT,1W
2021-01-24 21:00:00,1392.19,1475.0,1207.0,1312.55,11196117.05291,ETHUSDT,1W
2021-01-31 21:00:00,1312.45,1760.49,1269.99,1611.62,9848664.63364,ETHUSDT,1W
2021-02-07 21:00:00,1611.46,1871.72,1563.89,1800.42,6832312.13113,ETHUSDT,1W
2021-02-14 21:00:00,1800.03,2042.34,1655.67,1933.53,6415195.21066,ETHUSDT,1W
2021-02-21 21:00:00,1933.54,1936.29,1293.18,1419.18,10465746.31715,ETHUSDT,1W
2021-02-28 21:00:00,1418.67,1734.16,1409.91,1726.16,6929607.56181,ETHUSDT,1W
2021-03-07 21:00:00,1726.46,1944.3,1664.96,1848.1,6286994.50162,ETHUSDT,1W
2021-03-14 21:00:00,1848.1,1891.76,1711.68,1782.98,4470159.77967,ETHUSDT,1W
2021-03-21 21:00:00,1783.23,1807.51,1536.92,1687.01,3923684.95499,ETHUSDT,1W
2021-03-28 21:00:00,1687.16,2146.0,1677.85,2075.69,4835867.4205,ETHUSDT,1W
2021-04-04 21:00:00,2075.7,2200.0,1930.01,2151.36,4226761.72748,ETHUSDT,1W
2021-04-11 21:00:00,2151.42,2548.29,1946.8,2235.64,6115364.25272,ETHUSDT,1W
2021-04-18 21:00:00,2235.65,2644.47,2055.0,2320.49,9598920.80397,ETHUSDT,1W
2021-04-25 21:00:00,2320.44,2985.0,2303.64,2949.56,5669052.5008,ETHUSDT,1W
2021-05-02 21:00:00,2949.33,3983.65,2949.32,3923.95,8141949.96585,ETHUSDT,1W
2021-05-09 21:00:00,3923.95,4372.72,3343.06,3582.1,9789006.91047,ETHUSDT,1W
2021-05-16 21:00:00,3581.81,3587.06,1728.74,2096.39,17769636.20886,ETHUSDT,1W
2021-05-23 21:00:00,2096.63,2910.0,2079.94,2385.98,11069936.93243,ETHUSDT,1W
2021-05-30 21:00:00,2385.82,2891.95,2271.44,2711.92,7305827.50833,ETHUSDT,1W
2021-06-06 21:00:00,2711.92,2847.55,2256.22,2509.33,6934583.77736,ETHUSDT,1W
2021-06-13 21:00:00,2509.33,2640.0,2040.68,2243.47,4489080.67414,ETHUSDT,1W
2021-06-20 21:00:00,2243.49,2260.16,1700.48,1982.28,7332181.21578,ETHUSDT,1W
2021-06-27 21:00:00,1982.27,2389.93,1960.52,2322.69,5406154.19687,ETHUSDT,1W
2021-07-04 21:00:00,2322.69,2409.0,2046.51,2140.45,4693880.50963,ETHUSDT,1W
2021-07-11 21:00:00,2140.54,2167.83,1844.45,1891.64,4066002.34167,ETHUSDT,1W
2021-07-18 21:00:00,1891.65,2199.5,1706.0,2189.79,5095347.76508,ETHUSDT,1W
2021-07-25 21:00:00,2189.82,2697.61,2150.5,2555.69,5641339.08902,ETHUSDT,1W
2021-08-01 21:00:00,2555.5,3189.99,2442.32,3011.85,6778999.94652,ETHUSDT,1W
2021-08-08 21:00:00,3011.84,3330.98,2893.23,3307.09,5111451.04173,ETHUSDT,1W
2021-08-15 21:00:00,3307.35,3335.0,2950.0,3238.0,4086298.92413,ETHUSDT,1W
2021-08-22 21:00:00,3238.0,3377.89,3053.3,3223.47,3117774.63185,ETHUSDT,1W
2021-08-29 21:00:00,3223.47,4027.88,3143.0,3950.29,4245485.901,ETHUSDT,1W
2021-09-05 21:00:00,3950.28,3970.0,3005.0,3404.21,4465879.63069,ETHUSDT,1W
2021-09-12 21:00:00,3404.3,3676.28,3108.49,3328.62,2944982.7767,ETHUSDT,1W
